"","entry_exit_provider_program_type_code","ee_uid","client_id","recordset_id_4110_recordset_id","start_date_4111","a_history_of_housing_and_homelessness_4177","b_risks_4178","c_socialization_daily_functioning_4179","d_wellness_4180","general_information_4176","pre_screen_total_4181","grand_total_adjusted_for_v2_0_4671","date_added_4110_date_added"
"2885","Emergency Shelter (HUD)",799727,347332,3243392,"12/23/2015",1,4,1,6,0,12,12,"12/23/2015"
"2886","Emergency Shelter (HUD)",799729,371011,3253315,"12/29/2015",0,2,2,0,0,4,4,"12/29/2015"
"2887","Emergency Shelter (HUD)",799730,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"2888","Emergency Shelter (HUD)",799732,349373,3295285,"1/7/2016",0,2,2,5,0,9,9,"1/7/2016"
"2889","Emergency Shelter (HUD)",799735,359448,1654112,"2/12/2015",1,4,1,2,0,8,8,"2/12/2015"
"2890","Emergency Shelter (HUD)",799739,371343,2826242,"10/27/2015",0,2,0,1,1,4,4,"10/27/2015"
"2891","Emergency Shelter (HUD)",799739,371343,3165324,"12/8/2015",1,3,2,2,1,9,9,"12/8/2015"
"2892","Emergency Shelter (HUD)",799742,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"2893","Emergency Shelter (HUD)",799752,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"2894","Emergency Shelter (HUD)",799756,350794,2829517,"10/27/2015",1,3,2,3,1,10,10,"10/27/2015"
"2895","Emergency Shelter (HUD)",799758,218818,1992238,"4/30/2015",1,2,4,3,0,10,10,"4/30/2015"
"2896","Emergency Shelter (HUD)",799758,218818,3215022,"12/17/2015",1,2,2,3,0,8,8,"12/17/2015"
"2897","Emergency Shelter (HUD)",799761,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"2898","Emergency Shelter (HUD)",799764,302449,1656077,"2/12/2015",1,1,2,2,0,6,6,"2/12/2015"
"2899","Emergency Shelter (HUD)",799765,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"2900","Emergency Shelter (HUD)",799766,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"2901","Emergency Shelter (HUD)",799770,318520,3243388,"12/23/2015",1,3,4,7,0,15,15,"12/23/2015"
"2902","Emergency Shelter (HUD)",799773,361423,2348926,"8/3/2015",1,1,2,2,0,6,6,"8/3/2015"
"2903","Emergency Shelter (HUD)",799784,335456,2028205,"5/7/2015",1,1,4,3,1,10,10,"5/8/2015"
"2904","Emergency Shelter (HUD)",799786,72946,2319764,"7/28/2015",1,3,2,5,0,11,11,"7/28/2015"
"2905","Emergency Shelter (HUD)",799787,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"2906","Emergency Shelter (HUD)",799793,303903,3298600,"1/7/2016",1,1,2,4,0,8,8,"1/7/2016"
"2907","Emergency Shelter (HUD)",799806,300754,2417025,"8/14/2015",1,3,1,3,0,8,8,"8/14/2015"
"2908","Emergency Shelter (HUD)",799806,300754,3251393,"12/29/2015",1,3,1,1,0,6,6,"12/29/2015"
"2909","Emergency Shelter (HUD)",799821,350968,3169783,"12/9/2015",0,2,3,1,0,6,6,"12/9/2015"
"2910","Emergency Shelter (HUD)",799824,207389,3308362,"1/11/2016",1,3,0,4,0,8,8,"1/11/2016"
"2911","Emergency Shelter (HUD)",799828,303445,1655595,"2/12/2015",1,2,1,7,0,11,10,"2/12/2015"
"2912","Emergency Shelter (HUD)",799831,303190,2807046,"10/26/2015",1,2,2,2,0,7,7,"10/26/2015"
"2913","Emergency Shelter (HUD)",799833,322951,2237071,"7/10/2015",1,3,3,4,0,11,11,"7/10/2015"
"2914","Emergency Shelter (HUD)",799833,322951,3309689,"1/11/2016",1,3,4,5,0,13,13,"1/11/2016"
"2915","Emergency Shelter (HUD)",799845,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"2916","Emergency Shelter (HUD)",799845,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"2917","Emergency Shelter (HUD)",799847,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"2918","Emergency Shelter (HUD)",799857,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
"2919","Emergency Shelter (HUD)",799865,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"2920","Emergency Shelter (HUD)",799866,338069,1570202,"1/27/2015",1,4,2,3,0,10,10,"1/27/2015"
"2921","Emergency Shelter (HUD)",799869,359448,1654112,"2/12/2015",1,4,1,2,0,8,8,"2/12/2015"
"2922","Emergency Shelter (HUD)",799874,358298,2690389,"10/5/2015",1,3,3,5,0,12,12,"10/5/2015"
"2923","Emergency Shelter (HUD)",799875,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"2924","Emergency Shelter (HUD)",799885,346564,1666738,"2/16/2015",0,2,1,1,0,4,4,"2/16/2015"
"2925","Emergency Shelter (HUD)",799888,341765,1676451,"2/19/2015",1,2,3,4,0,10,10,"2/19/2015"
"2926","Emergency Shelter (HUD)",799889,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"2927","Emergency Shelter (HUD)",799893,350794,2829517,"10/27/2015",1,3,2,3,1,10,10,"10/27/2015"
"2928","Emergency Shelter (HUD)",799899,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"2929","Emergency Shelter (HUD)",799908,120880,1975581,"4/27/2015",1,2,0,4,0,7,7,"4/27/2015"
"2930","Emergency Shelter (HUD)",799909,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"2931","Emergency Shelter (HUD)",799910,173933,3321448,"1/13/2016",1,1,3,3,0,8,8,"1/13/2016"
"2932","Emergency Shelter (HUD)",799919,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"2933","Emergency Shelter (HUD)",799924,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"2934","Emergency Shelter (HUD)",799933,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"2935","Emergency Shelter (HUD)",799938,359163,3210228,"12/16/2015",1,2,3,3,0,9,9,"12/16/2015"
"2936","Emergency Shelter (HUD)",799941,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"2937","Emergency Shelter (HUD)",799958,300754,2417025,"8/14/2015",1,3,1,3,0,8,8,"8/14/2015"
"2938","Emergency Shelter (HUD)",799958,300754,3251393,"12/29/2015",1,3,1,1,0,6,6,"12/29/2015"
"2939","Emergency Shelter (HUD)",799965,327617,3067787,"11/25/2015",1,2,2,4,0,9,9,"11/25/2015"
"2940","Emergency Shelter (HUD)",799984,207389,3308362,"1/11/2016",1,3,0,4,0,8,8,"1/11/2016"
"2941","Emergency Shelter (HUD)",799988,303445,1655595,"2/12/2015",1,2,1,7,0,11,10,"2/12/2015"
"2942","Emergency Shelter (HUD)",799991,303190,2807046,"10/26/2015",1,2,2,2,0,7,7,"10/26/2015"
"2943","Emergency Shelter (HUD)",799993,322951,2237071,"7/10/2015",1,3,3,4,0,11,11,"7/10/2015"
"2944","Emergency Shelter (HUD)",799993,322951,3309689,"1/11/2016",1,3,4,5,0,13,13,"1/11/2016"
"2945","Emergency Shelter (HUD)",799994,340687,2591025,"9/15/2015",1,2,2,3,0,8,7,"9/15/2015"
"2946","Emergency Shelter (HUD)",799995,302589,1656777,"2/12/2015",1,4,2,5,0,12,12,"2/12/2015"
"2947","Emergency Shelter (HUD)",799995,302589,3034407,"11/20/2015",1,3,2,1,0,7,7,"11/20/2015"
"2948","Emergency Shelter (HUD)",799996,326718,1656814,"2/12/2015",1,2,2,3,0,8,8,"2/12/2015"
"2949","Emergency Shelter (HUD)",799996,326718,3034496,"11/20/2015",1,1,3,1,0,6,6,"11/20/2015"
"2950","Emergency Shelter (HUD)",800016,380075,2521404,"9/3/2015",1,3,3,4,0,11,11,"9/3/2015"
"2951","Emergency Shelter (HUD)",800018,352982,2957983,"11/11/2015",1,1,2,1,0,5,5,"11/11/2015"
"2952","Emergency Shelter (HUD)",800019,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"2953","Emergency Shelter (HUD)",800028,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
"2954","Emergency Shelter (HUD)",800040,90210,2649226,"9/25/2015",1,4,3,5,0,13,13,"9/25/2015"
"2955","Emergency Shelter (HUD)",800041,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"2956","Emergency Shelter (HUD)",800042,338069,1570202,"1/27/2015",1,4,2,3,0,10,10,"1/27/2015"
"2957","Emergency Shelter (HUD)",800048,302348,1666920,"2/16/2015",1,2,1,0,0,4,4,"2/16/2015"
"2958","Emergency Shelter (HUD)",800054,358298,2690389,"10/5/2015",1,3,3,5,0,12,12,"10/5/2015"
"2959","Emergency Shelter (HUD)",800055,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"2960","Emergency Shelter (HUD)",800064,346564,1666738,"2/16/2015",0,2,1,1,0,4,4,"2/16/2015"
"2961","Emergency Shelter (HUD)",800065,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"2962","Emergency Shelter (HUD)",800071,350794,2829517,"10/27/2015",1,3,2,3,1,10,10,"10/27/2015"
"2963","Emergency Shelter (HUD)",800073,303108,2908241,"11/5/2015",1,1,1,2,0,5,5,"11/5/2015"
"2964","Emergency Shelter (HUD)",800079,374870,1668719,"2/17/2015",1,3,2,5,0,11,11,"2/17/2015"
"2965","Emergency Shelter (HUD)",800079,374870,3201370,"12/15/2015",1,3,3,5,0,12,12,"12/15/2015"
"2966","Emergency Shelter (HUD)",800080,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"2967","Emergency Shelter (HUD)",800082,420344,3294328,"1/7/2016",1,4,2,4,0,11,11,"1/7/2016"
"2968","Emergency Shelter (HUD)",800086,302449,1656077,"2/12/2015",1,1,2,2,0,6,6,"2/12/2015"
"2969","Emergency Shelter (HUD)",800087,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"2970","Emergency Shelter (HUD)",800088,173933,3321448,"1/13/2016",1,1,3,3,0,8,8,"1/13/2016"
"2971","Emergency Shelter (HUD)",800094,21891,1679549,"2/20/2015",1,3,1,5,0,10,10,"2/20/2015"
"2972","Emergency Shelter (HUD)",800098,311437,1808589,"3/19/2015",1,3,4,6,0,14,14,"3/19/2015"
"2973","Emergency Shelter (HUD)",800100,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"2974","Emergency Shelter (HUD)",800115,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"2975","Emergency Shelter (HUD)",800121,359163,3210228,"12/16/2015",1,2,3,3,0,9,9,"12/16/2015"
"2976","Emergency Shelter (HUD)",800129,310551,2376262,"8/7/2015",0,3,2,7,0,12,11,"8/7/2015"
"2977","Emergency Shelter (HUD)",800131,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"2978","Emergency Shelter (HUD)",800132,400708,2066634,"5/20/2015",1,1,3,1,0,6,6,"5/20/2015"
"2979","Emergency Shelter (HUD)",800134,346587,2712106,"10/9/2015",1,3,3,6,0,13,13,"10/9/2015"
"2980","Emergency Shelter (HUD)",800136,304319,1667289,"2/16/2015",1,2,3,4,1,11,11,"2/16/2015"
"2981","Emergency Shelter (HUD)",800136,304319,3241886,"2/16/2015",1,4,2,6,1,14,14,"12/23/2015"
"2982","Emergency Shelter (HUD)",800160,300754,2417025,"8/14/2015",1,3,1,3,0,8,8,"8/14/2015"
"2983","Emergency Shelter (HUD)",800160,300754,3251393,"12/29/2015",1,3,1,1,0,6,6,"12/29/2015"
"2984","Emergency Shelter (HUD)",800166,389182,2347043,"8/3/2015",1,4,2,7,0,14,14,"8/3/2015"
"2985","Emergency Shelter (HUD)",800180,207389,3308362,"1/11/2016",1,3,0,4,0,8,8,"1/11/2016"
"2986","Emergency Shelter (HUD)",800188,210909,1670242,"2/17/2015",1,3,1,2,0,7,7,"2/17/2015"
"2987","Emergency Shelter (HUD)",800188,210909,3015083,"11/18/2015",1,4,4,5,0,14,14,"11/18/2015"
"2988","Emergency Shelter (HUD)",800194,394055,1695311,"2/24/2015",1,2,3,1,0,7,7,"2/24/2015"
"2989","Emergency Shelter (HUD)",800205,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"2990","Emergency Shelter (HUD)",800205,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"2991","Emergency Shelter (HUD)",800207,352982,2957983,"11/11/2015",1,1,2,1,0,5,5,"11/11/2015"
"2992","Emergency Shelter (HUD)",800208,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"2993","Emergency Shelter (HUD)",800219,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"2994","Emergency Shelter (HUD)",800220,338069,1570202,"1/27/2015",1,4,2,3,0,10,10,"1/27/2015"
"2995","Emergency Shelter (HUD)",800224,349373,3295285,"1/7/2016",0,2,2,5,0,9,9,"1/7/2016"
"2996","Emergency Shelter (HUD)",800225,195731,3243257,"12/23/2015",1,3,3,5,0,12,12,"12/23/2015"
"2997","Emergency Shelter (HUD)",800229,322235,1796601,"3/17/2015",1,2,1,1,0,5,5,"3/17/2015"
"2998","Emergency Shelter (HUD)",800229,322235,2445905,"7/24/2015",0,3,4,3,0,10,10,"8/20/2015"
"2999","Emergency Shelter (HUD)",800229,322235,3164104,"12/8/2015",1,2,2,2,0,7,7,"12/8/2015"
"3000","Emergency Shelter (HUD)",800233,358298,2690389,"10/5/2015",1,3,3,5,0,12,12,"10/5/2015"
"3001","Emergency Shelter (HUD)",800234,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"3002","Emergency Shelter (HUD)",800253,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"3003","Emergency Shelter (HUD)",800259,323625,1656119,"2/12/2015",1,1,2,2,0,6,6,"2/12/2015"
"3004","Emergency Shelter (HUD)",800267,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"3005","Emergency Shelter (HUD)",800270,367630,2233636,"7/10/2015",1,3,3,3,0,10,10,"7/10/2015"
"3006","Emergency Shelter (HUD)",800271,302449,1656077,"2/12/2015",1,1,2,2,0,6,6,"2/12/2015"
"3007","Emergency Shelter (HUD)",800272,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"3008","Emergency Shelter (HUD)",800273,173933,3321448,"1/13/2016",1,1,3,3,0,8,8,"1/13/2016"
"3009","Emergency Shelter (HUD)",800276,376162,1578821,"1/28/2015",0,2,2,5,0,9,9,"1/28/2015"
"3010","Emergency Shelter (HUD)",800280,21891,1679549,"2/20/2015",1,3,1,5,0,10,10,"2/20/2015"
"3011","Emergency Shelter (HUD)",800281,302513,1672899,"2/18/2015",1,2,2,2,0,7,7,"2/18/2015"
"3012","Emergency Shelter (HUD)",800283,311437,1808589,"3/19/2015",1,3,4,6,0,14,14,"3/19/2015"
"3013","Emergency Shelter (HUD)",800284,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"3014","Emergency Shelter (HUD)",800289,353228,1580995,"1/29/2015",1,3,3,6,0,13,13,"1/29/2015"
"3015","Emergency Shelter (HUD)",800294,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"3016","Emergency Shelter (HUD)",800302,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"3017","Emergency Shelter (HUD)",800304,304319,1667289,"2/16/2015",1,2,3,4,1,11,11,"2/16/2015"
"3018","Emergency Shelter (HUD)",800304,304319,3241886,"2/16/2015",1,4,2,6,1,14,14,"12/23/2015"
"3019","Emergency Shelter (HUD)",800717,402344,2135927,"6/10/2015",1,2,3,6,0,12,12,"6/10/2015"
"3020","Emergency Shelter (HUD)",801368,417715,3739963,"4/21/2016",1,3,3,5,0,12,12,"4/21/2016"
"3021","Emergency Shelter (HUD)",801396,326472,2647187,"9/24/2015",1,2,2,2,0,7,7,"9/24/2015"
"3022","Emergency Shelter (HUD)",801703,152641,2117543,"6/4/2015",1,3,2,4,0,10,10,"6/4/2015"
"3023","Emergency Shelter (HUD)",801703,152641,3532963,"3/7/2016",1,3,2,6,0,12,12,"3/7/2016"
"3024","Emergency Shelter (HUD)",804557,417993,3128562,"12/2/2015",0,1,2,2,0,5,5,"12/2/2015"
"3025","Emergency Shelter (HUD)",804557,417993,3678864,"4/8/2016",1,1,1,1,0,4,4,"4/8/2016"
"3026","Emergency Shelter (HUD)",805303,338215,1555587,"1/23/2015",1,1,2,2,0,6,6,"1/23/2015"
"3027","Emergency Shelter (HUD)",805400,340879,1657023,"2/12/2015",1,2,2,6,0,11,11,"2/12/2015"
"3028","Emergency Shelter (HUD)",805400,340879,2109162,"6/2/2015",1,1,2,5,0,9,9,"6/2/2015"
"3029","Emergency Shelter (HUD)",805523,428448,3891085,"6/1/2016",1,3,3,6,0,13,13,"6/1/2016"
"3030","Emergency Shelter (HUD)",805591,406456,2309346,"7/27/2015",1,3,3,5,0,12,12,"7/27/2015"
"3031","Emergency Shelter (HUD)",805863,358529,3577865,"3/16/2016",1,3,3,4,0,11,11,"3/16/2016"
"3032","Emergency Shelter (HUD)",805885,410357,2502811,"8/31/2015",0,3,4,5,0,12,12,"8/31/2015"
"3033","Emergency Shelter (HUD)",805885,410357,3554864,"3/11/2016",0,3,3,4,0,10,10,"3/11/2016"
"3034","Emergency Shelter (HUD)",806750,415015,2821748,"10/27/2015",1,2,4,3,0,10,10,"10/27/2015"
"3035","Emergency Shelter (HUD)",807146,165897,3744681,"4/22/2016",1,3,3,5,0,12,12,"4/22/2016"
"3036","Emergency Shelter (HUD)",807456,384408,2125281,"6/8/2015",1,2,2,2,0,7,7,"6/8/2015"
"3037","Emergency Shelter (HUD)",807468,411430,2588599,"9/14/2015",1,1,2,2,0,6,6,"9/14/2015"
"3038","Emergency Shelter (HUD)",808009,402165,2129983,"6/9/2015",1,1,2,3,0,7,7,"6/9/2015"
"3039","Emergency Shelter (HUD)",808303,320086,3698606,"3/18/2016",1,3,3,4,0,11,11,"4/12/2016"
"3040","Emergency Shelter (HUD)",809385,152641,2117543,"6/4/2015",1,3,2,4,0,10,10,"6/4/2015"
"3041","Emergency Shelter (HUD)",809385,152641,3532963,"3/7/2016",1,3,2,6,0,12,12,"3/7/2016"
"3042","Emergency Shelter (HUD)",809674,336644,3653633,"4/4/2016",0,2,2,3,0,7,7,"4/4/2016"
"3043","Emergency Shelter (HUD)",811084,302258,2240932,"7/13/2015",1,1,1,3,1,7,7,"7/13/2015"
"3044","Emergency Shelter (HUD)",811087,396426,1835805,"3/26/2015",1,2,2,4,0,9,9,"3/26/2015"
"3045","Emergency Shelter (HUD)",811138,326472,2647187,"9/24/2015",1,2,2,2,0,7,7,"9/24/2015"
"3046","Emergency Shelter (HUD)",812252,427333,3856714,"5/17/2016",1,3,4,4,0,12,12,"5/20/2016"
"3047","Emergency Shelter (HUD)",812500,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"3048","Emergency Shelter (HUD)",812500,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"3049","Emergency Shelter (HUD)",812500,340975,3762002,"4/27/2016",1,3,1,6,0,11,10,"4/27/2016"
"3050","Emergency Shelter (HUD)",812507,429409,3845205,"5/18/2016",1,3,3,5,0,12,12,"5/18/2016"
"3051","Emergency Shelter (HUD)",812514,187202,1688265,"2/23/2015",0,4,3,1,0,8,8,"2/23/2015"
"3052","Emergency Shelter (HUD)",812806,387745,2136357,"6/10/2015",1,3,2,1,0,7,7,"6/10/2015"
"3053","Emergency Shelter (HUD)",813144,303688,1663351,"2/16/2015",0,0,0,1,0,1,1,"2/16/2015"
"3054","Emergency Shelter (HUD)",813356,305154,1774482,"3/12/2015",1,2,2,6,0,11,11,"3/12/2015"
"3055","Emergency Shelter (HUD)",813401,219155,1651624,"2/11/2015",1,3,1,3,0,8,8,"2/11/2015"
"3056","Emergency Shelter (HUD)",813401,219155,3441734,"2/10/2016",1,2,4,4,0,11,11,"2/10/2016"
"3057","Emergency Shelter (HUD)",813982,307519,1806892,"3/19/2015",1,3,3,4,0,11,11,"3/19/2015"
"3058","Emergency Shelter (HUD)",813982,307519,3101787,"11/30/2015",1,3,2,5,0,11,11,"11/30/2015"
"3059","Emergency Shelter (HUD)",814211,399288,3773760,"4/29/2016",0,2,2,5,0,9,9,"4/29/2016"
"3060","Emergency Shelter (HUD)",814557,415575,2863869,"10/30/2015",1,4,3,5,0,13,13,"10/30/2015"
"3061","Emergency Shelter (HUD)",814951,318535,2744409,"10/16/2015",1,3,3,7,0,14,13,"10/16/2015"
"3062","Emergency Shelter (HUD)",815847,311478,1976868,"4/27/2015",1,3,2,6,0,12,12,"4/27/2015"
"3063","Emergency Shelter (HUD)",816531,349530,1667128,"2/16/2015",1,4,2,4,0,11,11,"2/16/2015"
"3064","Emergency Shelter (HUD)",816531,349530,3456071,"2/16/2016",1,4,1,5,0,11,11,"2/16/2016"
"3065","Emergency Shelter (HUD)",817228,321440,1563109,"1/26/2015",0,0,2,0,0,2,2,"1/26/2015"
"3066","Emergency Shelter (HUD)",818178,417715,3739963,"4/21/2016",1,3,3,5,0,12,12,"4/21/2016"
"3067","Emergency Shelter (HUD)",818404,309704,3386794,"2/1/2016",1,3,3,5,0,12,12,"2/1/2016"
"3068","Emergency Shelter (HUD)",818440,152641,2117543,"6/4/2015",1,3,2,4,0,10,10,"6/4/2015"
"3069","Emergency Shelter (HUD)",818440,152641,3532963,"3/7/2016",1,3,2,6,0,12,12,"3/7/2016"
"3070","Emergency Shelter (HUD)",819585,405940,2278104,"7/20/2015",1,2,3,2,0,8,8,"7/20/2015"
"3071","Emergency Shelter (HUD)",819585,405940,3192734,"12/14/2015",1,1,3,5,0,10,10,"12/14/2015"
"3072","Emergency Shelter (HUD)",819602,304500,2121150,"6/5/2015",1,1,2,1,0,5,5,"6/5/2015"
"3073","Emergency Shelter (HUD)",819973,302241,1959819,"4/21/2015",1,1,3,4,0,9,9,"4/21/2015"
"3074","Emergency Shelter (HUD)",820248,326711,3650201,"4/1/2016",0,2,2,4,0,8,8,"4/1/2016"
"3075","Emergency Shelter (HUD)",821146,303688,1663351,"2/16/2015",0,0,0,1,0,1,1,"2/16/2015"
"3076","Emergency Shelter (HUD)",821604,439946,3632476,"3/29/2016",1,2,2,2,0,7,7,"3/29/2016"
"3077","Emergency Shelter (HUD)",822423,427208,3718611,"4/18/2016",1,4,4,4,1,14,14,"4/18/2016"
"3078","Emergency Shelter (HUD)",822689,302142,3688614,"4/11/2016",0,2,3,3,0,8,8,"4/11/2016"
"3079","Emergency Shelter (HUD)",822719,304500,2121150,"6/5/2015",1,1,2,1,0,5,5,"6/5/2015"
"3080","Emergency Shelter (HUD)",822841,328746,1670110,"2/17/2015",1,2,2,5,0,10,10,"2/17/2015"
"3081","Emergency Shelter (HUD)",822841,328746,2227230,"7/1/2015",1,3,1,5,0,10,10,"7/9/2015"
"3082","Emergency Shelter (HUD)",822846,364222,1864860,"4/1/2015",1,1,2,1,0,5,5,"4/1/2015"
"3083","Emergency Shelter (HUD)",822851,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"3084","Emergency Shelter (HUD)",822851,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"3085","Emergency Shelter (HUD)",822852,380075,2521404,"9/3/2015",1,3,3,4,0,11,11,"9/3/2015"
"3086","Emergency Shelter (HUD)",822854,352982,2957983,"11/11/2015",1,1,2,1,0,5,5,"11/11/2015"
"3087","Emergency Shelter (HUD)",822858,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
"3088","Emergency Shelter (HUD)",822863,90210,2649226,"9/25/2015",1,4,3,5,0,13,13,"9/25/2015"
"3089","Emergency Shelter (HUD)",822864,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"3090","Emergency Shelter (HUD)",822865,338069,1570202,"1/27/2015",1,4,2,3,0,10,10,"1/27/2015"
"3091","Emergency Shelter (HUD)",822866,305154,1774482,"3/12/2015",1,2,2,6,0,11,11,"3/12/2015"
"3092","Emergency Shelter (HUD)",822870,349373,3295285,"1/7/2016",0,2,2,5,0,9,9,"1/7/2016"
"3093","Emergency Shelter (HUD)",822878,358298,2690389,"10/5/2015",1,3,3,5,0,12,12,"10/5/2015"
"3094","Emergency Shelter (HUD)",822879,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"3095","Emergency Shelter (HUD)",822880,217982,2103119,"6/1/2015",1,4,3,4,0,12,12,"6/1/2015"
"3096","Emergency Shelter (HUD)",822884,421151,3343286,"1/20/2016",1,3,3,5,1,13,13,"1/20/2016"
"3097","Emergency Shelter (HUD)",822902,218818,1992238,"4/30/2015",1,2,4,3,0,10,10,"4/30/2015"
"3098","Emergency Shelter (HUD)",822902,218818,3215022,"12/17/2015",1,2,2,3,0,8,8,"12/17/2015"
"3099","Emergency Shelter (HUD)",822909,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"3100","Emergency Shelter (HUD)",822914,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"3101","Emergency Shelter (HUD)",822915,173933,3321448,"1/13/2016",1,1,3,3,0,8,8,"1/13/2016"
"3102","Emergency Shelter (HUD)",822918,376162,1578821,"1/28/2015",0,2,2,5,0,9,9,"1/28/2015"
"3103","Emergency Shelter (HUD)",822923,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"3104","Emergency Shelter (HUD)",822925,417993,3128562,"12/2/2015",0,1,2,2,0,5,5,"12/2/2015"
"3105","Emergency Shelter (HUD)",822927,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"3106","Emergency Shelter (HUD)",822935,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"3107","Emergency Shelter (HUD)",822937,335456,2028205,"5/7/2015",1,1,4,3,1,10,10,"5/8/2015"
"3108","Emergency Shelter (HUD)",822940,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"3109","Emergency Shelter (HUD)",822947,324953,3343423,"1/20/2016",1,2,2,1,0,6,6,"1/20/2016"
"3110","Emergency Shelter (HUD)",822967,303344,1667218,"2/16/2015",1,4,2,4,0,11,11,"2/16/2015"
"3111","Emergency Shelter (HUD)",822969,176815,1578775,"1/28/2015",1,2,3,2,0,8,8,"1/28/2015"
"3112","Emergency Shelter (HUD)",822984,322951,2237071,"7/10/2015",1,3,3,4,0,11,11,"7/10/2015"
"3113","Emergency Shelter (HUD)",822984,322951,3309689,"1/11/2016",1,3,4,5,0,13,13,"1/11/2016"
"3114","Emergency Shelter (HUD)",822992,328746,1670110,"2/17/2015",1,2,2,5,0,10,10,"2/17/2015"
"3115","Emergency Shelter (HUD)",822992,328746,2227230,"7/1/2015",1,3,1,5,0,10,10,"7/9/2015"
"3116","Emergency Shelter (HUD)",822996,394055,1695311,"2/24/2015",1,2,3,1,0,7,7,"2/24/2015"
"3117","Emergency Shelter (HUD)",823005,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"3118","Emergency Shelter (HUD)",823013,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
